support,itemsets
0.0021808008649794675,frozenset({'New Orleans Iced Coffee'})
0.0012628799760115016,frozenset({'Low-Fat Strawberry Banana on the Bottom Greek Yogurt'})
0.003764377701894382,frozenset({'Cinnamon Rolls with Icing'})
0.001110774481363811,frozenset({'Mild Chunky Salsa'})
0.000682141819554981,frozenset({'Organic Chicken & Wild Rice Soup'})
0.002668533821232185,"frozenset({'""Dressing, Jersey Sweet Onion, Calorie Free""'})"
0.0007711033154020967,frozenset({'Broccoli Bunch'})
0.0009745327499615848,frozenset({'Old Style Whole Grain Dijon Mustard'})
0.0023717881322876107,frozenset({'Scoops! Tortilla Chips'})
0.001321669216274106,frozenset({'Whole Wheat Tandoori Naan'})
0.001273144763993861,frozenset({'Organic SprouTofu Super Firm Tofu'})
0.0010274119607798003,frozenset({'Organic Lowfat Plain Yogurt'})
0.0011938259477665377,frozenset({'Cran-Raspberry Flavored Sparkling Water'})
0.0007661264485015587,frozenset({'Liquid Aminos All Purpose Seasoning'})
0.0013617952056596931,frozenset({'Rosemary Ham'})
0.001535985547178521,frozenset({'Premium Original Saltine Crackers'})
0.0017051990217968108,frozenset({'Oregano'})
0.004055835469757135,frozenset({'Tomato Ketchup'})
0.010640852487531393,frozenset({'Organic Sticks Low Moisture Part Skim Mozzarella String Cheese'})
0.002025895882700224,frozenset({'Soft Pretzel Burger Buns'})
0.0006833860362801155,frozenset({'Olive Oil & Vinegar Dressing'})
0.0006361058007250051,frozenset({'Tomato Basil Cooking Sauce'})
0.0012317745578831394,frozenset({'Raw Shrimp'})
0.000916987726424115,frozenset({'Chicken Thighs'})
0.0006479258596137826,frozenset({'Ginger Beer'})
0.0007148025085897612,"frozenset({'""Ice Pops Sugar Free, Orange, Cherry, Grape""'})"
0.0020650887095419604,frozenset({'Grilled Chicken Breast'})
0.006690464385229406,frozenset({'Organic Unsalted Butter'})
0.0017823404587551488,frozenset({'Chicken & Apple Breakfast Sausage'})
0.004266108096304863,frozenset({'Gluten Free Whole Grain Bread'})
0.0032897090212555763,frozenset({'Lime'})
0.0006973834744378784,frozenset({'Hazelnut Spread with Cocoa'})
0.0012252424200761833,frozenset({'Chopped Organic Garlic'})
0.0013782810772677249,frozenset({'Pizza 4 Cheese'})
0.000620553091660824,frozenset({'Cup Noodles Chicken Flavor'})
0.008667213707286818,frozenset({'100% Recycled Paper Towels'})
0.001590108974721871,frozenset({'Spinach Pizza'})
0.0015132785919448166,frozenset({'Uncured Beef Hot Dogs'})
0.004154128591042759,frozenset({'Packaged Grape Tomatoes'})
0.0006311289338244672,frozenset({'Pineapple Yogurt 2%'})
0.0007508847936186613,frozenset({'Small Compostable Waste Bag'})
0.002192620923868245,frozenset({'Florida Orange Juice With Calcium & Vitamin D'})
0.002541312661087184,frozenset({'Traditional Hummus'})
0.0016722272785807469,frozenset({'Plain Non-Fat Greek Yogurt'})
0.013288545678617576,frozenset({'Organic Navel Orange'})
0.009117931215966784,frozenset({'Russet Potato'})
0.0008348694225652389,frozenset({'Paper Towels'})
0.0014174739041094612,frozenset({'Traditional Favorites Tomato & Basil Pasta Sauce'})
0.0022594975728442235,frozenset({'100% Recycled Bathroom Tissue'})
0.0019431554704787807,frozenset({'Peanut Butter Creamy With Salt'})
0.026445826492733464,frozenset({'Apple Honeycrisp Organic'})
0.0033167707350272514,frozenset({'Nonfat Icelandic Style Strawberry Yogurt'})
0.0008398462894657769,frozenset({'Organic Bagged Mini Milk Peanut Butter'})
0.000625529958561362,frozenset({'Feta Cheese'})
0.0007673706652266931,frozenset({'Diet Ginger Ale'})
0.0010059492222712306,frozenset({'Green Peas No Salt Added'})
0.0006830749820988318,frozenset({'Traditional Scottish Style Smoked Salmon'})
0.013077961997888564,frozenset({'Broccoli Crown'})
0.0009959954884701547,frozenset({'Hearty Thick Cut Bacon'})
0.0019857698933146367,frozenset({'Cinnamon Raisin Bread'})
0.0012995843694029688,frozenset({'Diet 12 Oz Ginger Ale'})
0.0023217084091009476,frozenset({'Original Black Box Tablewater Cracker'})
0.0020451812419398085,frozenset({'Strawberry Rhubarb Yogurt'})
0.0007608385274197371,frozenset({'Breakfast Blend Medium Keurig Brewed K-Cups Ground Coffee'})
0.000632062096368318,frozenset({'Ancient Grain Granola Cranberry Pecan'})
0.02083627538746464,frozenset({'Organic Red Onion'})
0.001307671778116343,frozenset({'Green Leaf Shreds'})
0.0024635491157662787,frozenset({'Sweet Potato Tortilla Chips'})
0.0044788691563028595,frozenset({'Baby Cucumbers'})
0.0007577279856069009,frozenset({'Squash & Sweet Peas Stage 2'})
0.0006277073378303473,frozenset({'Unprocessed American Singles Colby-Style Cheese'})
0.0010429646698439815,frozenset({'VitaminWater Zero™ XXX Acai Blueberry Pomegranate'})
0.0011092192104573927,frozenset({'Ground Turkey'})
0.001099265476656317,frozenset({'Sparkling Pomegranate'})
0.0012865200937890568,frozenset({'Vanilla Milk Chocolate Almond Ice Cream Bars'})
0.004308722519140719,frozenset({'Diced Tomatoes'})
0.0016084611714176046,frozenset({'Semi-Sweet Chocolate Premium Baking Chips'})
0.0008037640044368769,frozenset({'Dairy Free Coconut Milk Blueberry Yogurt Alternative'})
0.0018865436094851618,frozenset({'Synergy Organic & Raw Cosmic Cranberry'})
0.00090454555917277,frozenset({'Mixed Vegetables'})
0.000855398998529958,frozenset({'Orignial Recipe Chocolate Pudding'})
0.0012566588923858292,frozenset({'Fully Husked & Trimmed Super Sweet Corn'})
0.0008613090279743468,frozenset({'Milk Chocolate Covered Raisins'})
0.006071155510293716,frozenset({'Natural Spring Water'})
0.000752751118706363,frozenset({'Little Bites Chocolate Chip Muffins'})
0.0011555662834686522,frozenset({'Semi-Sweet Mini Chocolate Chips'})
0.0006908513366309224,"frozenset({'""Pears, Kale & Spinach Organic Baby Food""'})"
0.0010787359006915978,frozenset({'Organic Chicken Pot Pie'})
0.0010454531032942503,frozenset({'Key Limes'})
0.0023322842512645907,frozenset({'Basil'})
0.0010109260891717684,frozenset({'Organic Garlic Powder'})
0.0006724991399351888,frozenset({'Organic Yellow Zucchini'})
0.0008155840633256545,frozenset({'Frosted Flakes'})
0.0017387928733754417,frozenset({'All Natural Virgin Lemonade'})
0.0032816216125422025,frozenset({'Boneless Skinless Chicken Thighs'})
0.0006087330327720464,frozenset({'Unsweetened Vanilla Cashew Milk'})
0.00131513707846715,frozenset({'Premium Epsom Salt'})
0.0008616200821556304,frozenset({'Gluten Free Pizza Crust'})
0.0006046893284153594,frozenset({'Mint Chocolate Cookie Ice Cream'})
0.017402237226093464,frozenset({'Blueberries'})
0.0036402670835622175,frozenset({'Organic Vegetable Broth'})
0.0022321248048912646,frozenset({'Broccoli & Cheddar Bake Meal Bowl'})
0.0010264787982359495,frozenset({'Lemon Italian Sparkling Mineral Water'})
0.0008784170079449459,frozenset({'Diet Coke Caffeine Free Soda'})
0.0007630159066887225,frozenset({'Dairy Free Coconut Milk Raspberry Yogurt Alternative'})
0.0011736074259831022,frozenset({'Fresh Whole Chicken'})
0.0009057897758979046,frozenset({'Country Cheddar Bowl'})
0.0009085892635294572,frozenset({'Half And Half Ultra Pasteurized'})
0.0019593302879055293,frozenset({'Garlic Powder'})
0.002339749551615398,frozenset({'Purity Farms Ghee Clarified Butter'})
0.004041215923236805,frozenset({'Organic Chicken & Apple Sausage'})
0.0006874297406368026,frozenset({'April Fresh Liquid Fabric Softener'})
0.0021036594280211293,frozenset({'Penne Rigate #41 Pasta'})
0.011256117658110396,frozenset({'Granny Smith Apples'})
0.0016361449935518469,frozenset({'Frozen Peaches'})
0.0009788875084995555,frozenset({'Calcium Enriched 100% Lactose Free Fat Free Milk'})
0.0010065713306337978,frozenset({'Unsweetened Iced Coffee'})
0.0020479807295713612,frozenset({'Organic Raw Multigreen Kobmbucha'})
0.0007110698584143578,frozenset({'Hummus'})
0.0008330030974775372,frozenset({'Bag of Large Lemons'})
0.0010628721374461331,frozenset({'Honey Graham Sticks'})
0.000725689404934688,frozenset({'Original Tortilla Strips'})
0.0009424941692893718,frozenset({'Organic Red Cherry Tomato'})
0.001219021336450511,frozenset({'Medium Cheddar Cheese'})
0.0009642679619792253,frozenset({'Honey Turkey Breast'})
0.000700182962069431,frozenset({'Chicken Breast Tenders'})
0.0025388242276369152,frozenset({'Natural Classic Pork Breakfast Sausage'})
0.0010902449053990918,frozenset({'Organic White Bread Done Right'})
0.0006622343519528292,frozenset({'Turkey Franks'})
0.0020349164539574492,frozenset({'Ancient Grain Original Granola'})
0.0007508847936186613,frozenset({'Mocha Almond Fudge Minis Almond Milk Frozen Dessert'})
0.0008992576380909486,frozenset({'Non-Fat Vanilla Blended Greek Yogurt'})
0.0016675614658614925,frozenset({'Organic Homestyle Mini Waffles'})
0.0006445042636196628,frozenset({'Sweet Kale Chopped Salad'})
0.0017132864305101849,frozenset({'Gogo Squeez Organic Apple Strawberry Applesauce on the Go'})
0.0017758083209481927,frozenset({'Sparkling Natural Spring Water'})
0.000629573662918049,frozenset({'Tomato and Basil Bombolina Pasta Sauce'})
0.0013524635802211844,frozenset({'Country Morning White Bread'})
0.0012588362716548145,frozenset({'Whole Hearts of Palm'})
0.0021804898107981837,frozenset({'Cheese Pizza'})
0.002927019845878874,frozenset({'Original Popcorn'})
0.0006221083625672421,"frozenset({""Shepherd's Pie""})"
0.002452662219421352,frozenset({'Organic Cottage Cheese'})
0.00332952395645988,frozenset({'Organic Multigrain Waffles'})
0.0008557100527112416,frozenset({'Original Cooking Spray'})
0.012044017899301807,frozenset({'Organic Broccoli'})
0.0007564837688817665,frozenset({'Beef Loin New York Strip Steak'})
0.0010286561775049348,frozenset({'Vegan Aged White Cheddar Flavor Puffs'})
0.0007328436511042112,frozenset({'Original Strawberry Banana Yogurt'})
0.0011617873670943246,frozenset({'Organic Australian Style Vanilla Lowfat Yogurt'})
0.001357751501303006,frozenset({'Unsweetened Organic Coconut Milk'})
0.0007533732270689303,frozenset({'Low Sodium Refried Black Beans'})
0.004574673844138215,frozenset({'Tilapia Filet'})
0.002140052767231313,frozenset({'Cola Soft Drink'})
0.000686185523911668,"frozenset({'""Mighty 4 Kale, Strawberry, Amaranth & Greek Yogurt Tots Snack""'})"
0.0007452858183555561,frozenset({'Original BBQ Sauce'})
0.003770287731338771,frozenset({'Organic 1% Low Fat Milk'})
0.0017120422137850504,frozenset({'Honey & Maple Turkey Breast'})
0.0014911937450736794,frozenset({'Artisan Sausage Pineapple Uncured Bacon Hardwood Smoked with Vermont Maple Syrup'})
0.0007683038277705441,frozenset({'Wild Sockeye Salmon'})
0.0007359541929170475,frozenset({'Yokids Organic Strawberry Banana Lowfat Yogurt Squeeze'})
0.005611417430356524,frozenset({'Organic American Cheese Singles'})
0.0014700420607463931,frozenset({'Bolthouse Baby Carrots'})
0.0010591394872707298,frozenset({'Shredded Carrots'})
0.001308604940660194,frozenset({'Watermelon Agave Frozen Pops'})
0.0010414093989375634,frozenset({'Parchment Paper'})
0.007411176923263555,frozenset({'Organic Celery Hearts'})
0.0009835533212188099,frozenset({'Clean Care Mega Rolls Toilet Paper'})
0.0006053114367779266,frozenset({'Pistachios'})
0.002883472260499167,frozenset({'Black Plum'})
0.0006724991399351888,frozenset({'Wheat Thins Original'})
0.001496481666155501,frozenset({'Zen Tea'})
0.00171888540577329,frozenset({'Organic Fuji Apples'})
0.0006721880857539052,frozenset({'Rice Krispies Treats Original Crispy Marshmallow Squares'})
0.0009704890456048977,frozenset({'Unsweetened Blackberry Water'})
0.0008386020727406424,frozenset({'Teriyaki Chicken Bowl'})
0.0018031810889011513,frozenset({'Organic Genoa Salami'})
0.002537580010911781,frozenset({'Organic English Cucumber'})
0.0009048566133540537,frozenset({'Dry Roasted Almonds'})
0.001953731312642424,frozenset({'Half And Half Cream'})
0.001220576607356929,frozenset({'Coconut Milk'})
0.0023867187329892244,frozenset({'Yukon Gold Potatoes 5lb Bag'})
0.0008575763777989433,frozenset({'Organic Animal Crackers'})
0.0006696996523036362,frozenset({'Traditional Basil Pesto Sauce'})
0.0006578795934148586,frozenset({'Whipped Butter'})
0.002373343403194029,frozenset({'93% Ground Beef'})
0.0013011396403093869,frozenset({'Cut & Peeled Baby Carrots'})
0.002293713532785422,frozenset({'Organic Purple Kale'})
0.0038315654050516445,frozenset({'Italian Extra Virgin Olive Oil'})
0.004657414256359659,frozenset({'Original Nooks & Crannies English Muffins'})
0.0006077998702281956,frozenset({'Organic Fudge Bars'})
0.017880949611088957,frozenset({'Organic Red Bell Pepper'})
0.0016625845989609546,frozenset({'Peanut Butter Bar'})
0.0019779935387825463,frozenset({'Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes'})
0.0016395665895459666,frozenset({'Organic Raspberry Lowfat Yogurt'})
0.0011001986392001678,frozenset({'Organic Salted Individually Wrapped Quarters Butter'})
0.0021540502053890758,frozenset({'Applewood Smoked Bacon'})
0.002593258709361549,frozenset({'Yobaby Organic Plain Yogurt'})
0.0007269336216598224,frozenset({'Blueberry Crisp Energy Bar'})
0.0016364560477331305,frozenset({'Mexican Finely Shredded Cheese'})
0.0025826828671979057,frozenset({'Lowfat Vanilla Yogurt'})
0.005682648837870474,frozenset({'Fridge Pack Cola'})
0.0010339440985867563,frozenset({'Nutritional Yeast Seasoning'})
0.000861931136336914,frozenset({'Yellow Corn Organic Tortillas'})
0.0033136601932144153,frozenset({'Organic Cream Cheese Bar'})
0.0008703295992315718,frozenset({'Apple Apple Applesauce On The Go Pouches'})
0.0009561805532658512,frozenset({'Humboldt Fog'})
0.0033133491390331315,frozenset({'Medium Cheddar Cheese Block'})
0.0009549363365407167,frozenset({'Macaroni Elbows'})
0.0009051676675353374,frozenset({'Organic Fat Free Cottage Cheese'})
0.0013910342987003535,frozenset({'Organic 4% Milk Fat Whole Milk Cottage Cheese'})
0.0007415531681801526,frozenset({'Original Whipped Topping'})
0.0017527903115332048,frozenset({'Vitamin Water Zero Squeezed Lemonade'})
0.0008843270373893346,frozenset({'Single Serve Crispy Wheat Crackers'})
0.0020140758238114463,frozenset({'Organic Low Sodium Chicken Cooking Stock'})
0.0035556603462530726,frozenset({'Organic Romaine Leaf'})
0.0007362652470983311,frozenset({'Defense Up Cold Pressed Fruit Smoothie'})
0.007194372158908871,frozenset({'Baby Spinach'})
0.0010694042752530891,frozenset({'Ancient Grain Blueberry Hemp Granola'})
0.0007505737394373777,frozenset({'100% Whole Wheat Pre-Sliced Sandwich Thins'})
0.0009337846522134304,frozenset({'Organic Hot Salsa'})
0.0007359541929170475,frozenset({'100% Natural Diced Tomatoes'})
0.0012694121138184576,frozenset({'Dried Mangos'})
0.0010305225025926366,frozenset({'Double Stuf Oreo Sandwich Cookies'})
0.0021988420074939173,frozenset({'Organic Mini Sandwich Crackers Peanut Butter'})
0.0011005096933814514,frozenset({'Pure Almond Unsweetened Original Almond Milk'})
0.0013490419842270645,frozenset({'Leaf Spinach'})
0.0036928352401991494,frozenset({'Crushed Tomatoes'})
0.0006678333272159344,frozenset({'Moroccan Mint Herbal Tea'})
0.004311522006772272,frozenset({'Plain Greek Yogurt'})
0.0026240530733086273,frozenset({'Chicken Breast Tenders Breaded'})
0.0007751470197587837,frozenset({'Strained Non Fat Orange & Ginger Yogurt'})
0.000927563568587758,frozenset({'Honey Dijon Potato Chips'})
0.0020451812419398085,frozenset({'White Corn Tortillas'})
0.0013689494518292163,frozenset({'Organic Quinoa & Brown Rice With Garlic'})
0.0006034451116902249,frozenset({'Organic Lowfat Black Cherry Yogurt'})
0.002932307766960696,frozenset({'Honey Yoghurt'})
0.012559123623507484,frozenset({'Large Alfresco Eggs'})
0.0007558616605191992,frozenset({'Napa Cabbage'})
0.0006084219785907628,frozenset({'Vanilla Protein Protein Shake'})
0.0026644901168754983,frozenset({'Corn Chips'})
0.000856954269436376,frozenset({'Classic Meatless Meatballs'})
0.0006924066075373405,frozenset({'Deli Fresh Rotisserie Seasoned Chicken Breast'})
0.0012351961538772593,frozenset({'Lemon Fruit & Nut Food Bar'})
0.0009493373612776115,frozenset({'Peanut Butter Chocolate Chip Macrobar'})
0.0011642758005445937,frozenset({'Fresh Mozzarella Snacking Cheese'})
0.00308472431578967,frozenset({'Cage Free Large White Eggs'})
0.0012314635037018557,frozenset({'Organic Lemon Lowfat Yogurt'})
0.0007315994343790767,frozenset({'Chili Powder'})
0.002786112301757394,frozenset({'Organic Simply Naked Pita Chips'})
0.008155840633256544,frozenset({'Red Raspberries'})
0.004546990022003973,frozenset({'Bing Cherries'})
0.0010638052999899842,frozenset({'Chunky Medium Salsa'})
0.0007524400645250793,frozenset({'Light & Lean Spaghetti Italiano with Meatless Meatballs'})
0.0006311289338244672,frozenset({'String Cheese'})
0.0006062445993217775,frozenset({'Shelled Pistachios'})
0.0008432678854598967,frozenset({'Total 2% with Raspberry Pomegranate Lowfat Greek Strained Yogurt'})
0.0018974305058300886,"frozenset({'""Tortillas, Corn, Organic""'})"
0.0009860417546690787,frozenset({'Organic Gluten & Wheat Free Homestyle Waffles'})
0.001237062478964961,frozenset({'Pinot Noir'})
0.0007365763012796147,frozenset({'Asparagus Spears'})
0.0006787202235608612,frozenset({'Organic Bran Flakes Cereal'})
0.0007885223495539795,"frozenset({'""Mighty 4 Sweet Potato, Blueberry, Millet & Greek Yogurt Tots Snack""'})"
0.0010849569843172703,frozenset({'Toasted Coconut Chips Original Recipe'})
0.0007185351587651647,frozenset({'Raspberries Dark Chocolate Bar'})
0.0008109182506064001,frozenset({'Gluten-Free Supergrain Pasta Organic Corn & Quinoa Blend Penne'})
0.0008563321610738088,frozenset({'Organic Campari Cocktail Tomatoes'})
0.0010470083742006686,frozenset({'Spicy Hummus'})
0.0011773400761585057,frozenset({'Shredded Mexican Blend Cheese'})
0.0010062602764525142,frozenset({'Chicken Flavor Ramen Noodle Soup'})
0.002639605782372808,frozenset({'Honey Greek Yogurt'})
0.0009141882387925624,frozenset({'Diet Soda'})
0.0016725383327620305,frozenset({'Gluten-Free Chicken Nuggets'})
